words,Class 0,Class 1
außer,-8.702260973878216,-9.89802264710506
außerdem,-9.172264603123953,-9.89802264710506
außerhalb,-8.989943046329998,-9.89802264710506
avatar,-9.683090226889943,-9.89802264710506
awesome,-10.088555334998107,-9.89802264710506
aww,-10.088555334998107,-9.89802264710506
ayo,-10.088555334998107,-9.89802264710506
b4,-10.088555334998107,-9.89802264710506
b4190604,-10.781702515558052,-9.204875466545115
b4u,-10.781702515558052,-9.204875466545115
b4utele,-10.781702515558052,-9.204875466545115
ba,-10.088555334998107,-9.89802264710506
ba128nnfwfly150ppm,-10.781702515558052,-9.204875466545115
baaaaaaaabe,-10.088555334998107,-9.89802264710506
babe,-9.683090226889943,-9.204875466545115
babes,-10.088555334998107,-8.799410358436951
baby,-7.785970242004062,-8.799410358436951
babys,-10.088555334998107,-9.89802264710506
babysitterin,-10.088555334998107,-9.89802264710506
backdoor,-10.781702515558052,-9.204875466545115
bad,-9.683090226889943,-9.89802264710506
bade,-10.088555334998107,-9.89802264710506
baden,-8.989943046329998,-9.89802264710506
badewanne,-10.088555334998107,-9.89802264710506
badewasser,-10.088555334998107,-9.89802264710506
badezimmer,-10.088555334998107,-9.89802264710506
badrith,-10.088555334998107,-9.89802264710506
bahamas,-10.781702515558052,-8.799410358436951
bahn,-9.395408154438162,-9.89802264710506
bahnhof,-10.088555334998107,-9.89802264710506
baig,-10.088555334998107,-9.89802264710506
bajarangabali,-10.088555334998107,-9.89802264710506
bald,-7.1707846029138285,-9.204875466545115
ball,-10.088555334998107,-9.89802264710506
bande,-9.683090226889943,-9.89802264710506
bangb,-10.781702515558052,-9.204875466545115
bangbabes,-10.781702515558052,-9.204875466545115
bani,-10.088555334998107,-9.89802264710506
bank,-10.088555334998107,-9.204875466545115
banneduk,-10.781702515558052,-9.204875466545115
bar,-10.088555334998107,-7.70079806976884
barbie,-10.781702515558052,-9.204875466545115
bargeld,-9.395408154438162,-6.95358366793862
bargeldbestand,-10.781702515558052,-9.204875466545115
bargeldbetrag,-10.781702515558052,-8.799410358436951
bargeldgewinn,-10.781702515558052,-9.204875466545115
bargeldgewinne,-10.781702515558052,-9.204875466545115
bargeldpreises,-10.781702515558052,-9.204875466545115
bargewinn,-10.781702515558052,-8.799410358436951
barguthaben,-10.781702515558052,-9.204875466545115
bari,-10.088555334998107,-9.89802264710506
barmed,-10.088555334998107,-9.89802264710506
bars,-10.088555334998107,-9.89802264710506
basic,-10.088555334998107,-9.89802264710506
basketball,-10.088555334998107,-9.89802264710506
bathing,-10.088555334998107,-9.89802264710506
batterie,-9.683090226889943,-9.89802264710506
battery,-10.088555334998107,-9.89802264710506
bauch,-9.395408154438162,-9.89802264710506
bauchkrämpfe,-10.088555334998107,-9.89802264710506
bauchlacher,-10.088555334998107,-9.89802264710506
bauchtanz,-10.088555334998107,-9.89802264710506
baue,-10.088555334998107,-9.89802264710506
bauen,-10.088555334998107,-9.89802264710506
bauernladen,-10.088555334998107,-9.89802264710506
bb,-9.395408154438162,-9.89802264710506
bbc,-10.781702515558052,-9.204875466545115
bbd,-9.683090226889943,-9.89802264710506
bbq,-10.088555334998107,-9.89802264710506
bcm,-10.781702515558052,-9.204875466545115
bcm1896wc1n3xx,-10.781702515558052,-9.204875466545115
bcm4235wc1n3xx,-10.781702515558052,-9.204875466545115
bcm4284,-10.781702515558052,-9.204875466545115
be,-10.088555334998107,-9.89802264710506
beachtung,-10.088555334998107,-9.89802264710506
beanspruchen,-10.781702515558052,-7.064809303048844
beantragung,-10.781702515558052,-7.818581105425224
beantworten,-10.088555334998107,-8.799410358436951
beantwortest,-10.088555334998107,-9.89802264710506
bearbeitet,-10.088555334998107,-9.204875466545115
bears,-10.781702515558052,-9.204875466545115
because,-10.088555334998107,-9.89802264710506
bedanken,-10.088555334998107,-9.89802264710506
bedarf,-9.683090226889943,-9.89802264710506
bedauern,-10.088555334998107,-9.89802264710506
bedeutest,-10.088555334998107,-9.89802264710506
bedeutet,-7.891330757661888,-9.89802264710506
bedeutung,-9.395408154438162,-9.89802264710506
bedeutungsvolle,-10.088555334998107,-9.89802264710506
bedingungen,-10.781702515558052,-8.28858473467096
bedingungslos,-10.088555334998107,-9.89802264710506
bedroht,-10.088555334998107,-9.89802264710506
bedürfnisse,-10.781702515558052,-9.204875466545115
bedürftig,-10.088555334998107,-9.89802264710506
beeil,-9.172264603123953,-9.204875466545115
beeilen,-9.395408154438162,-9.89802264710506
beeindrucken,-10.088555334998107,-9.89802264710506
beenden,-9.683090226889943,-7.41311599731706
beendet,-9.395408154438162,-9.89802264710506
beendigung,-10.781702515558052,-9.204875466545115
beerdigung,-10.088555334998107,-9.89802264710506
befinde,-9.683090226889943,-9.89802264710506
befindet,-9.395408154438162,-9.89802264710506
befolgen,-10.781702515558052,-8.799410358436951
before,-10.088555334998107,-9.89802264710506
befragte,-10.088555334998107,-9.89802264710506
befreundet,-10.088555334998107,-9.89802264710506
befriedigst,-10.088555334998107,-9.89802264710506
begann,-10.088555334998107,-9.89802264710506
begegnet,-10.088555334998107,-9.89802264710506
begehre,-10.088555334998107,-9.89802264710506
begeistert,-10.088555334998107,-9.89802264710506
beginn,-10.781702515558052,-9.204875466545115
beginnen,-8.584477938221832,-9.89802264710506
beginnt,-8.296795865770052,-9.204875466545115
begleiten,-9.683090226889943,-9.89802264710506
begonnen,-9.172264603123953,-9.89802264710506
begrenzte,-10.088555334998107,-9.89802264710506
begründung,-10.088555334998107,-9.89802264710506
begrüßt,-10.088555334998107,-9.89802264710506
begrüßung,-10.781702515558052,-9.204875466545115
begünstigtenkonto,-10.088555334998107,-9.89802264710506
behalte,-10.088555334998107,-9.89802264710506
behalten,-9.395408154438162,-8.799410358436951
behandeln,-8.989943046329998,-9.89802264710506
behandelt,-9.395408154438162,-9.89802264710506
behoben,-9.683090226889943,-9.89802264710506
bei,-6.450969175271721,-6.464035442619914
beibringen,-10.088555334998107,-9.89802264710506
beide,-8.479117422564006,-9.89802264710506
beiden,-9.172264603123953,-9.89802264710506
beides,-10.088555334998107,-9.89802264710506
beigetreten,-9.683090226889943,-9.89802264710506
beim,-8.216753158096516,-8.28858473467096
bein,-10.088555334998107,-9.89802264710506
beine,-10.088555334998107,-9.89802264710506
beinen,-10.088555334998107,-9.89802264710506
beisteuern,-10.088555334998107,-9.89802264710506
beitragen,-10.088555334998107,-9.89802264710506
beitreten,-10.088555334998107,-9.89802264710506
beiträge,-10.088555334998107,-9.89802264710506
beiße,-9.683090226889943,-9.89802264710506
bekannt,-9.395408154438162,-9.89802264710506
bekannten,-10.088555334998107,-9.89802264710506
beklagen,-10.088555334998107,-9.89802264710506
bekleidungsgeschäft,-10.088555334998107,-9.89802264710506
bekocht,-10.088555334998107,-9.89802264710506
bekomm,-10.088555334998107,-9.89802264710506
bekomme,-8.835792366502739,-9.89802264710506
bekommen,-6.562194810381945,-7.595437554111014
bekommst,-8.702260973878216,-9.204875466545115
belastet,-10.781702515558052,-9.204875466545115
belege,-10.088555334998107,-9.89802264710506
belegen,-10.088555334998107,-9.89802264710506
beleidigende,-10.088555334998107,-9.89802264710506
belohnung,-10.781702515558052,-8.28858473467096
belovd,-10.088555334998107,-9.89802264710506
belästigt,-10.088555334998107,-9.89802264710506
bemerkt,-10.781702515558052,-9.204875466545115
bemerkte,-10.088555334998107,-9.89802264710506
bemüht,-10.088555334998107,-9.89802264710506
ben,-9.683090226889943,-9.89802264710506
benachrichtigen,-10.088555334998107,-9.89802264710506
benachrichtigung,-10.088555334998107,-8.799410358436951
benachrichtigungen,-10.781702515558052,-8.799410358436951
benannt,-10.088555334998107,-9.89802264710506
beneide,-10.088555334998107,-9.89802264710506
benimmt,-10.088555334998107,-9.89802264710506
benny,-10.088555334998107,-9.89802264710506
benutze,-8.835792366502739,-9.204875466545115
benutzen,-9.395408154438162,-9.89802264710506
benutzer,-10.781702515558052,-8.51172828598517
benutzerdefinierte,-10.088555334998107,-9.89802264710506
benutzt,-9.172264603123953,-9.89802264710506
benzin,-8.835792366502739,-9.89802264710506
benötige,-10.088555334998107,-9.89802264710506
benötigen,-10.088555334998107,-9.89802264710506
benötigt,-9.683090226889943,-9.89802264710506
beobachten,-9.683090226889943,-9.89802264710506
berater,-10.781702515558052,-8.799410358436951
berechnet,-10.088555334998107,-7.818581105425224
berechnung,-10.088555334998107,-9.89802264710506
berechtigungen,-10.088555334998107,-9.89802264710506
bereich,-9.395408154438162,-9.89802264710506
bereit,-7.315966612758325,-8.799410358436951
bereiten,-10.088555334998107,-9.204875466545115
bereitet,-10.088555334998107,-9.89802264710506
bereitgestellt,-10.781702515558052,-9.204875466545115
bereits,-7.646208299628903,-9.89802264710506
bereitschaft,-10.088555334998107,-9.89802264710506
bereitstellen,-9.395408154438162,-9.89802264710506
bereut,-10.088555334998107,-9.89802264710506
bergkamp,-10.781702515558052,-9.204875466545115
bericht,-9.683090226889943,-9.89802264710506
berufsprofil,-10.088555334998107,-9.89802264710506
beruhige,-10.088555334998107,-9.89802264710506
berühmtes,-10.088555334998107,-9.89802264710506
berühren,-9.683090226889943,-9.89802264710506
berührt,-9.683090226889943,-9.89802264710506
berührte,-10.088555334998107,-9.89802264710506
besagt,-10.088555334998107,-9.89802264710506
beschaffen,-10.088555334998107,-9.89802264710506
bescheid,-8.073652314455842,-9.89802264710506
beschloss,-10.088555334998107,-9.89802264710506
beschlossen,-9.172264603123953,-9.89802264710506
beschreiben,-10.088555334998107,-9.89802264710506
beschränken,-10.088555334998107,-9.89802264710506
beschuldige,-10.088555334998107,-9.89802264710506
beschuldigungen,-10.088555334998107,-9.89802264710506
beschwerde,-10.088555334998107,-9.89802264710506
beschwerdenummer,-10.088555334998107,-9.89802264710506
beschweren,-9.395408154438162,-9.89802264710506
beschwert,-10.088555334998107,-9.89802264710506
beschäftigen,-10.088555334998107,-9.89802264710506
beschäftigt,-8.702260973878216,-9.89802264710506
besondere,-8.479117422564006,-9.204875466545115
besonderes,-8.835792366502739,-9.89802264710506
besonders,-8.216753158096516,-7.952112498049747
besorge,-10.088555334998107,-9.89802264710506
besorgen,-9.172264603123953,-9.89802264710506
besorgt,-9.395408154438162,-9.89802264710506
besprechen,-9.683090226889943,-9.89802264710506
besprechung,-9.172264603123953,-9.89802264710506
besprechungen,-10.088555334998107,-9.89802264710506
besprochen,-10.088555334998107,-9.89802264710506
besser,-7.646208299628903,-9.204875466545115
besserung,-10.088555334998107,-9.89802264710506
best1,-10.088555334998107,-9.89802264710506
bestanden,-9.395408154438162,-9.89802264710506
beste,-9.172264603123953,-8.51172828598517
besteht,-8.835792366502739,-9.89802264710506
bestellen,-9.683090226889943,-9.204875466545115
bestellt,-10.781702515558052,-9.204875466545115
bestellter,-10.781702515558052,-9.204875466545115
bestellung,-9.683090226889943,-8.51172828598517
besten,-8.989943046329998,-8.106263177877006
bester1,-10.088555334998107,-9.89802264710506
bestes,-9.172264603123953,-9.89802264710506
bestimmen,-10.088555334998107,-9.89802264710506
bestimmt,-9.395408154438162,-9.89802264710506
bestimmten,-10.088555334998107,-9.89802264710506
bestimmtes,-9.683090226889943,-9.89802264710506
bestrafen,-10.088555334998107,-9.89802264710506
bestrafung,-10.088555334998107,-9.89802264710506
bestätige,-9.683090226889943,-9.89802264710506
bestätigen,-9.172264603123953,-8.799410358436951
bestätigt,-9.683090226889943,-9.89802264710506
besuch,-9.683090226889943,-9.89802264710506
besuche,-10.088555334998107,-9.204875466545115
besuchen,-9.395408154438162,-7.595437554111014
besuchs,-10.088555334998107,-9.89802264710506
besucht,-10.088555334998107,-9.89802264710506
bete,-10.088555334998107,-9.89802264710506
beteiligen,-10.088555334998107,-9.89802264710506
beten,-9.683090226889943,-9.89802264710506
betet,-9.683090226889943,-9.89802264710506
beth,-10.088555334998107,-9.89802264710506
betone,-10.088555334998107,-9.89802264710506
betrag,-9.395408154438162,-9.204875466545115
betrat,-9.683090226889943,-9.89802264710506
betreiber,-10.781702515558052,-9.204875466545115
betreibt,-10.781702515558052,-9.204875466545115
betreuung,-10.088555334998107,-9.89802264710506
betrifft,-10.781702515558052,-9.204875466545115
betrug,-9.683090226889943,-9.89802264710506
betrunken,-9.395408154438162,-9.204875466545115
beträgt,-8.835792366502739,-7.952112498049747
betrüge,-10.088555334998107,-9.89802264710506
betrüger,-10.781702515558052,-9.204875466545115
betrügern,-10.088555334998107,-9.89802264710506
bett,-7.690660062199736,-9.89802264710506
bettel,-10.088555334998107,-9.89802264710506
betteln,-10.088555334998107,-9.204875466545115
betten,-10.781702515558052,-9.204875466545115
bettler,-10.088555334998107,-9.89802264710506
beurteilen,-10.088555334998107,-9.89802264710506
bevor,-8.00911379331827,-9.89802264710506
bevorzuge,-10.088555334998107,-9.89802264710506
bevorzugst,-10.088555334998107,-9.89802264710506
bewegen,-9.683090226889943,-9.89802264710506
bewegst,-10.088555334998107,-9.89802264710506
bewegt,-9.395408154438162,-9.89802264710506
beweis,-10.088555334998107,-9.89802264710506
beweisen,-10.088555334998107,-9.89802264710506
bewerben,-9.172264603123953,-8.799410358436951
bewerbung,-10.088555334998107,-9.89802264710506
bewertungen,-10.088555334998107,-9.89802264710506
bewunderer,-10.781702515558052,-8.106263177877006
bewusstlos,-9.683090226889943,-9.89802264710506
bewältigen,-9.683090226889943,-9.89802264710506
bezahle,-9.683090226889943,-9.89802264710506
bezahlen,-8.989943046329998,-9.89802264710506
bezahlt,-8.702260973878216,-9.89802264710506
bezeichnet,-10.088555334998107,-9.89802264710506
beziehe,-10.088555334998107,-9.89802264710506
beziehung,-9.683090226889943,-9.89802264710506
bezug,-9.683090226889943,-9.89802264710506
bezweifle,-10.088555334998107,-9.89802264710506
bezüglich,-9.683090226889943,-8.799410358436951
beängstigend,-10.088555334998107,-9.89802264710506
bhaji,-9.683090226889943,-9.89802264710506
bhaskar,-10.088555334998107,-9.89802264710506
bhayandar,-10.088555334998107,-9.89802264710506
bhs,-10.088555334998107,-9.89802264710506
bibliothek,-8.702260973878216,-9.89802264710506
bibliotheksangelegenheiten,-10.088555334998107,-9.89802264710506
biene,-10.088555334998107,-9.89802264710506
bier,-9.395408154438162,-9.89802264710506
biere,-10.088555334998107,-9.89802264710506
biertrinken,-10.088555334998107,-9.89802264710506
bieten,-10.781702515558052,-9.204875466545115
bietet,-9.683090226889943,-8.799410358436951
big,-10.088555334998107,-9.89802264710506
bild,-9.683090226889943,-7.70079806976884
bilder,-8.702260973878216,-7.595437554111014
bildnachricht,-10.781702515558052,-8.51172828598517
bill,-9.395408154438162,-9.89802264710506
billig,-10.088555334998107,-9.89802264710506
billiger,-10.088555334998107,-9.204875466545115
billy,-10.088555334998107,-9.89802264710506
bilo,-10.088555334998107,-9.89802264710506
bimbo,-10.088555334998107,-9.89802264710506
bin,-5.146912912388803,-7.50012737430669
birla,-9.683090226889943,-9.89802264710506
birmingham,-10.088555334998107,-9.89802264710506
birnen,-10.088555334998107,-9.89802264710506
bis,-6.3043657010798455,-6.95358366793862
bishan,-9.683090226889943,-9.89802264710506
bisher,-9.395408154438162,-9.89802264710506
bisschen,-8.216753158096516,-9.89802264710506
bist,-5.483385149010016,-7.595437554111014
bitte,-5.777756209612593,-6.047875045395002
bitte10,-10.088555334998107,-9.89802264710506
bitten,-8.835792366502739,-9.89802264710506
bittest,-10.088555334998107,-9.89802264710506
bittet,-10.088555334998107,-9.89802264710506
biz,-10.781702515558052,-8.106263177877006
blablabla,-10.088555334998107,-9.89802264710506
blackberry,-8.989943046329998,-9.89802264710506
blake,-10.088555334998107,-9.89802264710506
blakes,-9.683090226889943,-9.89802264710506
blank,-9.395408154438162,-9.89802264710506
blassen,-9.683090226889943,-9.89802264710506
blatt,-9.683090226889943,-9.89802264710506
blau,-10.088555334998107,-9.89802264710506
blaue,-9.683090226889943,-9.89802264710506
blauen,-8.989943046329998,-9.89802264710506
blaues,-10.088555334998107,-9.89802264710506
bleh,-9.683090226889943,-9.89802264710506
bleib,-9.172264603123953,-9.89802264710506
bleibe,-9.683090226889943,-9.89802264710506
bleiben,-8.00911379331827,-9.204875466545115
bleibst,-9.395408154438162,-9.89802264710506
bleibt,-9.395408154438162,-9.89802264710506
blick,-8.835792366502739,-9.89802264710506
blog,-10.088555334998107,-9.89802264710506
blond,-10.781702515558052,-8.799410358436951
bloo,-9.395408154438162,-9.89802264710506
bloomberg,-10.781702515558052,-8.28858473467096
bloßen,-9.395408154438162,-9.89802264710506
blu,-10.088555334998107,-9.89802264710506
bluetooth,-10.781702515558052,-7.50012737430669
blume,-9.683090226889943,-9.204875466545115
blut,-9.395408154438162,-9.89802264710506
blutdruck,-10.088555334998107,-9.89802264710506
blutzuckertests,-10.088555334998107,-9.89802264710506
bmw,-10.088555334998107,-9.89802264710506
board,-10.088555334998107,-9.89802264710506
boden,-8.989943046329998,-9.89802264710506
bold,-9.395408154438162,-9.89802264710506
bonität,-10.781702515558052,-9.204875466545115
bonus,-10.781702515558052,-7.952112498049747
bonusanrufpreis,-10.781702515558052,-9.204875466545115
bonuspreis,-10.781702515558052,-8.51172828598517
bonuspunkte,-10.781702515558052,-8.799410358436951
boo,-9.172264603123953,-9.89802264710506
boooo,-10.088555334998107,-9.89802264710506
boost,-10.088555334998107,-9.89802264710506
boot,-10.088555334998107,-9.89802264710506
bootydelious,-10.781702515558052,-8.799410358436951
boss,-10.088555334998107,-9.89802264710506
boston,-10.088555334998107,-9.89802264710506
bot,-10.088555334998107,-9.89802264710506
bowl,-10.088555334998107,-9.89802264710506
box,-10.781702515558052,-7.2589653174898014
box1146,-10.781702515558052,-9.204875466545115
box139,-10.781702515558052,-9.204875466545115
box177,-10.781702515558052,-8.799410358436951
box326,-10.781702515558052,-9.204875466545115
box334,-10.781702515558052,-9.204875466545115
box334sk38ch,-10.781702515558052,-9.204875466545115
box39822,-10.781702515558052,-8.28858473467096
box95qu,-10.781702515558052,-9.204875466545115
boye,-9.683090226889943,-9.89802264710506
bpo,-10.088555334998107,-9.89802264710506
brandneuer,-10.781702515558052,-9.204875466545115
brandneues,-10.781702515558052,-8.51172828598517
braten,-10.088555334998107,-9.89802264710506
bratpfanne,-9.683090226889943,-9.89802264710506
brauch,-10.088555334998107,-9.89802264710506
brauche,-7.1707846029138285,-9.204875466545115
brauchen,-8.989943046329998,-9.204875466545115
brauchst,-8.479117422564006,-9.204875466545115
braucht,-8.835792366502739,-9.204875466545115
brauchte,-10.088555334998107,-9.89802264710506
braun,-10.088555334998107,-9.89802264710506
brav,-9.683090226889943,-9.89802264710506
braver,-9.683090226889943,-9.89802264710506
brb,-10.088555334998107,-9.89802264710506
break,-10.781702515558052,-9.204875466545115
breathe1,-10.781702515558052,-9.204875466545115
breche,-10.088555334998107,-9.89802264710506
brei,-10.088555334998107,-9.89802264710506
breitband,-10.088555334998107,-9.89802264710506
bricht,-10.088555334998107,-9.89802264710506
brief,-10.088555334998107,-9.89802264710506
briefe,-10.088555334998107,-9.89802264710506
briefmarken,-9.683090226889943,-9.89802264710506
brillant,-10.088555334998107,-9.89802264710506
brille,-10.088555334998107,-9.89802264710506
bring,-10.088555334998107,-9.204875466545115
bringe,-9.172264603123953,-9.89802264710506
bringen,-7.891330757661888,-9.89802264710506
bringt,-8.584477938221832,-9.89802264710506
britischen,-10.781702515558052,-8.51172828598517
britney,-10.781702515558052,-9.204875466545115
broad,-9.683090226889943,-9.89802264710506
bros,-10.088555334998107,-9.89802264710506
brot,-9.683090226889943,-9.89802264710506
brother,-10.088555334998107,-9.89802264710506
brotstange,-10.088555334998107,-9.89802264710506
brownie,-10.088555334998107,-9.89802264710506
brownies,-10.088555334998107,-9.89802264710506
browser,-10.088555334998107,-9.89802264710506
bruchteil,-10.781702515558052,-9.204875466545115
bruder,-8.216753158096516,-9.204875466545115
brust,-10.088555334998107,-9.89802264710506
brätst,-10.088555334998107,-9.89802264710506
brüder,-9.683090226889943,-9.89802264710506
brüdern,-10.088555334998107,-9.89802264710506
bslvyl,-8.479117422564006,-9.89802264710506
bsnl,-10.088555334998107,-9.89802264710506
bstfrnd,-10.088555334998107,-9.89802264710506
bt,-10.088555334998107,-7.41311599731706
buch,-9.172264603123953,-9.204875466545115
buche,-10.781702515558052,-9.204875466545115
buchen,-8.702260973878216,-8.799410358436951
buchstaben,-9.395408154438162,-9.89802264710506
buchstabiert,-10.088555334998107,-9.89802264710506
bucht,-9.395408154438162,-9.89802264710506
buchung,-10.781702515558052,-9.204875466545115
budget,-9.683090226889943,-9.89802264710506
buen,-10.088555334998107,-9.89802264710506
buffet,-10.088555334998107,-9.89802264710506
buffy,-10.781702515558052,-9.204875466545115
bugis,-9.395408154438162,-9.89802264710506
bulle,-10.088555334998107,-9.89802264710506
bundle,-10.781702515558052,-9.204875466545115
bunker,-10.088555334998107,-9.89802264710506
buns,-9.683090226889943,-9.89802264710506
buntgefärbtes,-10.088555334998107,-9.89802264710506
burger,-10.088555334998107,-9.89802264710506
burgundy,-10.088555334998107,-9.89802264710506
bus,-8.00911379331827,-9.89802264710506
busbahnhof,-10.088555334998107,-9.89802264710506
bushaltestelle,-9.172264603123953,-9.89802264710506
buslinien,-10.088555334998107,-9.89802264710506
busse,-10.088555334998107,-9.89802264710506
bussen,-10.088555334998107,-9.89802264710506
but,-10.088555334998107,-9.89802264710506
buy,-10.781702515558052,-9.204875466545115
buzz,-10.088555334998107,-9.89802264710506
bx420,-10.781702515558052,-7.952112498049747
bx526,-10.781702515558052,-9.204875466545115
by,-10.088555334998107,-9.89802264710506
byatch,-9.683090226889943,-9.89802264710506
bären,-10.781702515558052,-9.204875466545115
bösen,-9.683090226889943,-9.89802264710506
böser,-10.088555334998107,-9.89802264710506
bücher,-9.683090226889943,-9.89802264710506
büchern,-10.088555334998107,-9.89802264710506
bücherregal,-10.088555334998107,-9.89802264710506
bügel,-10.088555334998107,-9.89802264710506
bürgerpreise,-10.088555334998107,-9.89802264710506
büro,-8.073652314455842,-9.204875466545115
büros,-10.088555334998107,-9.89802264710506
c52,-10.781702515558052,-8.799410358436951
ca,-8.989943046329998,-9.204875466545115
café,-9.683090226889943,-9.89802264710506
cali,-10.088555334998107,-9.89802264710506
call,-10.088555334998107,-9.89802264710506
call2optout,-10.781702515558052,-8.51172828598517
calls,-10.088555334998107,-9.89802264710506
camcorder,-10.781702515558052,-8.51172828598517
camcordern,-10.781702515558052,-9.204875466545115
camp,-10.088555334998107,-9.89802264710506
campus,-9.172264603123953,-9.89802264710506
can,-9.683090226889943,-9.89802264710506
cancel,-10.088555334998107,-9.89802264710506
cappuccino,-10.088555334998107,-9.89802264710506
captain,-10.088555334998107,-9.89802264710506
card,-10.781702515558052,-8.799410358436951
cardiff,-9.683090226889943,-9.89802264710506
cardin,-10.088555334998107,-9.89802264710506
careers,-10.781702515558052,-9.204875466545115
carlos,-8.702260973878216,-9.89802264710506
caroline,-10.088555334998107,-9.89802264710506
cartoons,-10.088555334998107,-9.89802264710506
cash,-10.781702515558052,-8.799410358436951
castor,-10.088555334998107,-9.89802264710506
cbe,-9.395408154438162,-9.89802264710506
cc,-10.781702515558052,-8.106263177877006
cc100p,-10.781702515558052,-9.204875466545115
cd,-9.395408154438162,-8.51172828598517
cdgt,-10.781702515558052,-9.204875466545115
cds,-10.781702515558052,-8.106263177877006
cent,-10.781702515558052,-7.818581105425224
center,-10.088555334998107,-9.89802264710506
ceri,-10.088555334998107,-9.89802264710506
chachi,-10.088555334998107,-9.89802264710506
chad,-10.088555334998107,-9.89802264710506
chance,-9.172264603123953,-7.064809303048844
chancen,-10.781702515558052,-8.799410358436951
channel,-10.781702515558052,-9.204875466545115
chaos,-10.088555334998107,-9.89802264710506
charity,-10.781702515558052,-8.28858473467096
charles,-9.683090226889943,-9.89802264710506
charlie,-10.088555334998107,-9.89802264710506
charts,-10.781702515558052,-8.799410358436951
chat,-10.088555334998107,-7.064809303048844
chat80155,-10.781702515558052,-9.204875466545115
chatfunktion,-10.781702515558052,-9.204875466545115
chathotlines,-10.781702515558052,-9.204875466545115
chatlinie,-10.781702515558052,-9.204875466545115
chatte,-10.088555334998107,-9.89802264710506
chatten,-9.172264603123953,-8.106263177877006
chechi,-10.088555334998107,-9.89802264710506
check,-10.088555334998107,-9.89802264710506
cheetos,-10.088555334998107,-9.89802264710506
chef,-8.989943046329998,-9.89802264710506
chennai,-8.479117422564006,-9.89802264710506
chex,-10.088555334998107,-9.89802264710506
chick,-10.088555334998107,-9.89802264710506
chikku,-8.073652314455842,-9.89802264710506
children,-10.781702515558052,-9.204875466545115
chillaxin,-10.088555334998107,-9.89802264710506
china,-9.395408154438162,-9.89802264710506
chinatown,-10.088555334998107,-9.89802264710506
chinesisch,-10.088555334998107,-9.89802264710506
chinesisches,-10.088555334998107,-9.89802264710506
chirurgischer,-10.088555334998107,-9.89802264710506
chit,-10.781702515558052,-9.204875466545115
chloe,-10.781702515558052,-9.204875466545115
christians,-10.088555334998107,-9.89802264710506
citylink,-10.088555334998107,-9.89802264710506
cl,-10.088555334998107,-9.89802264710506
claim,-10.781702515558052,-9.204875466545115
claire,-10.088555334998107,-9.89802264710506
clark,-9.683090226889943,-9.89802264710506
cleveres,-10.088555334998107,-9.89802264710506
clos1,-10.088555334998107,-9.89802264710506
clowngesicht,-10.088555334998107,-9.89802264710506
club,-10.781702515558052,-7.18997244600285
club4,-10.781702515558052,-9.204875466545115
club4mobiles,-10.781702515558052,-9.204875466545115
clubsaisai,-10.781702515558052,-9.204875466545115
clubzed,-10.781702515558052,-9.204875466545115
cm,-10.781702515558052,-9.204875466545115
cm2,-10.781702515558052,-8.799410358436951
cnupdates,-10.781702515558052,-9.204875466545115
co,-10.781702515558052,-6.371662122488899
coco,-10.088555334998107,-9.89802264710506
code,-10.781702515558052,-8.799410358436951
colany,-10.088555334998107,-9.89802264710506
colin,-10.781702515558052,-9.204875466545115
collagen,-10.088555334998107,-9.89802264710506
collect,-10.781702515558052,-8.799410358436951
college,-9.172264603123953,-9.89802264710506
com,-8.383807242759682,-6.342674585615647
com1win150ppmx3age16,-10.781702515558052,-9.204875466545115
com1win150ppmx3age16subscription,-10.781702515558052,-9.204875466545115
comedy,-10.088555334998107,-9.89802264710506
computer,-8.835792366502739,-7.952112498049747
computern,-10.088555334998107,-9.89802264710506
computerwissenschaft,-10.088555334998107,-9.89802264710506
comuk,-10.781702515558052,-7.952112498049747
container,-10.088555334998107,-9.89802264710506
contents,-10.088555334998107,-9.89802264710506
cool,-7.891330757661888,-9.204875466545115
coolen,-10.088555334998107,-9.89802264710506
cooles,-10.088555334998107,-9.204875466545115
cornwall,-10.088555334998107,-8.799410358436951
corporation,-10.088555334998107,-9.89802264710506
corvettes,-10.088555334998107,-9.89802264710506
costa,-10.781702515558052,-8.28858473467096
countin,-10.088555334998107,-9.89802264710506
cousin,-9.395408154438162,-9.89802264710506
cr9,-10.781702515558052,-8.106263177877006
crazyin,-10.781702515558052,-9.204875466545115
credit,-10.781702515558052,-9.204875466545115
credits,-10.781702515558052,-8.51172828598517
crescent,-10.088555334998107,-9.89802264710506
cribbs,-10.088555334998107,-9.89802264710506
cricket,-10.088555334998107,-9.89802264710506
cricketplatz,-10.088555334998107,-9.89802264710506
cricketspieler,-9.683090226889943,-9.89802264710506
cro1327,-10.781702515558052,-9.204875466545115
croydon,-10.781702515558052,-8.106263177877006
cs,-10.781702515558052,-7.952112498049747
csc,-10.781702515558052,-9.204875466545115
csh11,-10.781702515558052,-8.799410358436951
cstore,-10.088555334998107,-9.89802264710506
ctxt,-10.781702515558052,-8.799410358436951
cup,-10.781702515558052,-8.51172828598517
curry,-10.088555334998107,-9.89802264710506
customercare,-10.781702515558052,-9.204875466545115
customersqueries,-10.781702515558052,-9.204875466545115
cute,-10.781702515558052,-9.204875466545115
cutefrnd,-10.088555334998107,-9.89802264710506
